"","id","Sp_no","Species.name","LAT","LA2","LA3","LONG","LO2","LO3","LATDEC","LONGDET","latdec_fudged","londec_fudged","ALT","SGRIDS","PRCODE","STATE","VGR","LOCALITY","HABITAT","SUBSTRATE","HOSTgenus","HOSTsp","HOSTcname","DAY","MONTH","YEAR","date.comments","oldID","BATCH","PHOTO","SPECIMEN","Checked","Initial","date.checked","Basis...specimen","Basis...photo","PhotoID","Submitted.as","date.entered","DENTRY","SS","SH","SL","COMMENTS","COLL.NO","DET","HERB.NO","LITauth","LITbibl","AHC","recorded_by","Doubtful.record","Book.or.REF","REF.Number"
"55036",114543,79,79,42,41,0,146,42,0,42.683323,146.7,0,0,"","LLG","1","TAS",NA,"Mt. Field, Falls Loop","","","","","",29,6,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"60087",119730,8,8,43,4,0,147,8,0,43.06666,147.133337,0,0,"","LLG","1","TAS",NA,"Pelverata Falls","","","","","",4,12,2011,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"16856",75541,1010,1010,42,51,0,147,15,0,42.84999,147.250009,0,0,"","LLG","1","TAS",NA,"Tolosa Street Reserve","","","","","",4,7,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"6716",47116,32,32,41,55,0,146,5,0,-41.91666667,146.0833333,0,0,"900-1060","LLM","2","TAS",NA,"Kia Ora to Windy Ridge","Wet sclerophyll","","","","",3,5,2004,"","",16,"","",2,"","",NA,NA,NA,NA,"12/7/10","GE","S","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"28732",87538,499,499,42,52,0,147,9,0,42.866653,147.150008,0,0,"","LLG","1","TAS",NA,"Myrtle Forest","","","","","",18,3,1999,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"26624",85394,537,537,42,57,0,147,12,0,42.949992,147.200005,0,0,"","LLG","1","TAS",NA,"North West Bay River","","","","","",24,6,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"36121",95203,415,415,42,41,0,146,40,0,42.683321,146.666665,0,0,"","LLG","1","TAS",NA,"Lyrebird Walk","","","","","",28,5,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"36279",95363,412,412,42,42,0,147,51,0,42.699987,147.849999,0,0,"","LLG","1","TAS",NA,"Wielangta","","","","","",15,1,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"14285",73232,1259,1259,41,18,0,147,51,0,41.299989,147.85001,0,0,"","LLG","1","TAS",NA,"Ralphs Falls","","","","","",15,6,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"55746",115269,69,69,41,24,0,147,58,0,41.399989,147.966669,0,0,"","LLG","1","TAS",NA,"Evercreech Forest Reserve","","","","","",9,4,2008,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"23053",81832,654,654,43,22,0,146,53,0,43.366653,146.883332,0,0,"","LLG","1","TAS",NA,"Duckhole Lake","","","","","",13,7,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"40859",100008,320,320,43,4,0,147,53,0,43.06666,147.883333,0,0,"","LLG","1","TAS",NA,"Taranna Forest Reserve","","","","","",10,5,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"59964",119604,8,8,41,21,0,146,55,0,41.349991,146.916674,0,0,"","LLG","1","TAS",NA,"Notley Gorge","","","","","",20,1,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"38180",97237,358,358,43,7,0,146,54,0,43.116653,146.900009,0,0,"","LLG","1","TAS",NA,"Donnellys Road, Geeveston","","","","","",25,5,2000,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"50423",109734,175,175,42,41,0,146,35,0,42.683327,146.583334,0,0,"","LLG","1","TAS",NA,"Lake Dobson","","","","","",6,5,2001,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"31891",90738,468,468,41,21,0,146,55,0,41.349991,146.916674,0,0,"","LLG","1","TAS",NA,"Notley Gorge","","","","","",15,10,2003,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"11445",69899,1644,1644,43,5,30,146,39,0,43.091659,146.65001,0,0,"","LLG","1","TAS",NA,"Warra Bird Track","","","","","",8,6,2006,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
"18545",77231,794,794,43,25,0,146,53,0,43.416655,146.883335,0,0,"","LLG","1","TAS",NA,"Stump Walk, Darcy Link Rd","","","","","",20,8,2002,"","",1,"","",NA,"","",NA,NA,NA,NA,"18/3/15","AB","SS","",NA,"",NA,NA,"",NA,NA,NA,279,NA,NA,0
